SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,42,091,Pennsylvania,Montgomery County,4,8,48712,24127,24585,18968,19059,2304,2394,70,75,2478,2666,17,11,290,380,19225,19385,2440,2593,158,185,2606,2824,33,26,22598,23340,17665,18034,2199,2279,36,39,2455,2645,3,8,240,335,17877,18320,2304,2445,103,132,2573,2797,16,19,1529,1245,1303,1025,105,115,34,36,23,21,14,3,50,45,1348,1065,136,148,55,53,33,27,17,7
050,42,091,Pennsylvania,Montgomery County,4,9,57421,28228,29193,23071,23540,2705,2831,55,52,2155,2424,19,12,223,334,23259,23821,2804,2994,139,175,2246,2558,28,26,26936,28047,21940,22586,2628,2735,29,24,2137,2407,14,8,188,287,22099,22826,2705,2864,98,129,2220,2534,19,21,1292,1146,1131,954,77,96,26,28,18,17,5,4,35,47,1160,995,99,130,41,46,26,24,9,5
050,42,091,Pennsylvania,Montgomery County,4,10,62564,30344,32220,25381,26702,2615,2969,50,48,2060,2201,20,15,218,285,25561,26938,2708,3103,148,179,2137,2304,34,28,29345,31225,24526,25884,2551,2870,26,31,2047,2192,12,10,183,238,24676,26078,2624,2973,109,144,2116,2285,21,20,999,995,855,818,64,99,24,17,13,9,8,5,35,47,885,860,84,130,39,35,21,19,13,8
050,42,091,Pennsylvania,Montgomery County,4,11,64620,31423,33197,27049,28375,2401,2747,47,51,1698,1787,14,15,214,222,27216,28546,2492,2854,153,156,1771,1861,21,25,30583,32455,26309,27738,2362,2694,32,36,1692,1779,8,12,180,196,26450,27890,2427,2782,123,130,1761,1850,13,18,840,742,740,637,39,53,15,15,6,8,6,3,34,26,766,656,65,72,30,26,10,11,8,7
050,42,091,Pennsylvania,Montgomery County,4,12,56947,27643,29304,24197,25372,1936,2271,38,45,1301,1432,12,6,159,178,24331,25510,2002,2352,123,145,1357,1490,20,17,27108,28792,23729,24920,1906,2240,22,35,1297,1429,11,5,143,163,23847,25045,1961,2311,99,127,1348,1487,17,14,535,512,468,452,30,31,16,10,4,3,1,1,16,15,484,465,41,41,24,18,9,3,3,3
050,42,091,Pennsylvania,Montgomery County,4,13,48048,23042,25006,20150,21734,1688,1914,29,31,1074,1209,2,6,99,112,20223,21821,1726,1965,80,97,1111,1241,6,11,22709,24613,19849,21392,1673,1888,21,23,1072,1202,2,6,92,102,19916,21472,1707,1931,70,82,1106,1233,6,10,333,393,301,342,15,26,8,8,2,7,0,0,7,10,307,349,19,34,10,15,5,8,0,1
050,42,091,Pennsylvania,Montgomery County,4,14,34439,16021,18418,14088,16088,1048,1334,15,17,812,901,5,3,53,75,14126,16148,1068,1372,45,61,831,920,11,5,15788,18192,13874,15886,1037,1321,13,11,810,900,5,3,49,71,13910,15942,1054,1356,42,55,827,918,10,5,233,226,214,202,11,13,2,6,2,1,0,0,4,4,216,206,14,16,3,6,4,2,1,0
050,42,091,Pennsylvania,Montgomery County,4,15,25677,11557,14120,10066,12381,816,1057,16,21,607,592,3,3,49,66,10102,12432,836,1086,42,57,622,611,8,11,11401,13951,9930,12230,805,1046,12,18,605,592,3,3,46,62,9964,12279,822,1073,38,53,619,609,8,10,156,169,136,151,11,11,4,3,2,0,0,0,3,4,138,153,14,13,4,4,3,2,0,1
050,42,091,Pennsylvania,Montgomery County,4,16,21575,9172,12403,8184,11135,567,790,4,15,390,414,3,1,24,48,8201,11172,577,810,17,45,398,425,5,3,9078,12276,8099,11024,562,782,3,12,388,413,3,1,23,44,8115,11059,572,799,15,38,396,424,5,3,94,127,85,111,5,8,1,3,2,1,0,0,1,4,86,113,5,11,2,7,2,1,0,0
050,42,091,Pennsylvania,Montgomery County,4,17,19479,7683,11796,7152,10905,329,622,6,9,178,224,0,1,18,35,7170,10934,334,637,19,31,182,230,0,5,7613,11706,7086,10827,328,616,4,9,177,223,0,1,18,30,7104,10853,333,628,17,27,181,229,0,5,70,90,66,78,1,6,2,0,1,1,0,0,0,5,66,81,1,9,2,4,1,1,0,0
050,42,091,Pennsylvania,Montgomery County,4,18,21264,6844,14420,6481,13471,254,702,3,5,92,205,0,1,14,36,6492,13501,260,720,12,23,95,213,0,4,6800,14321,6437,13380,254,696,3,5,92,205,0,1,14,34,6448,13408,260,713,12,22,95,213,0,4,44,99,44,91,0,6,0,0,0,0,0,0,0,2,44,93,0,7,0,1,0,0,0,0
050,42,091,Pennsylvania,Montgomery County,5,0,808912,392790,416122,321107,340274,35973,37812,858,850,27321,29335,247,208,7284,7643,327723,347155,40226,42357,2415,2578,29916,32013,455,427,373397,399228,305230,326647,34283,36175,401,404,27063,29103,130,139,6290,6760,310945,332738,37826,40076,1642,1840,29451,31619,297,317,19393,16894,15877,13627,1690,1637,457,446,258,232,117,69,994,883,16778,14417,2400,2281,773,738,465,394,158,110
050,42,091,Pennsylvania,Montgomery County,5,1,46744,24005,22739,17980,16983,2438,2314,92,99,2024,1968,24,19,1447,1356,19345,18268,3385,3205,254,254,2516,2441,41,40,21736,20691,16308,15476,2126,2047,37,30,1986,1928,15,13,1264,1197,17503,16617,2940,2816,156,147,2440,2366,28,31,2269,2048,1672,1507,312,267,55,69,38,40,9,6,183,159,1842,1651,445,389,98,107,76,75,13,9
050,42,091,Pennsylvania,Montgomery County,5,2,49926,25423,24503,19642,18575,2399,2518,66,79,2062,2075,10,22,1244,1234,20814,19744,3210,3327,216,225,2486,2494,32,39,23520,22646,18176,17092,2189,2351,25,24,2039,2047,5,11,1086,1121,19205,18154,2881,3075,134,139,2430,2447,21,23,1903,1857,1466,1483,210,167,41,55,23,28,5,11,158,113,1609,1590,329,252,82,86,56,47,11,16
050,42,091,Pennsylvania,Montgomery County,5,3,51736,26374,25362,20558,19592,2886,2721,51,60,1851,2007,7,17,1021,965,21512,20499,3547,3350,207,210,2197,2333,20,39,24845,23926,19354,18466,2709,2561,24,30,1831,1993,4,7,923,869,20216,19286,3292,3116,150,153,2158,2298,17,24,1529,1436,1204,1126,177,160,27,30,20,14,3,10,98,96,1296,1213,255,234,57,57,39,35,3,15
050,42,091,Pennsylvania,Montgomery County,5,4,52711,26680,26031,20854,20321,3188,2998,60,57,1765,1778,16,14,797,863,21585,21096,3689,3554,205,216,2031,2060,37,36,25251,24703,19696,19292,3059,2852,28,19,1749,1755,8,8,711,777,20348,19997,3493,3343,148,154,1998,2020,26,25,1429,1328,1158,1029,129,146,32,38,16,23,8,6,86,86,1237,1099,196,211,57,62,33,40,11,11
050,42,091,Pennsylvania,Montgomery County,5,5,43792,21977,21815,17001,16998,2942,2613,76,82,1413,1572,16,17,529,533,17476,17480,3235,2909,192,195,1622,1783,39,34,20254,20496,15612,15970,2781,2462,28,33,1388,1556,4,12,441,463,16008,16389,3015,2713,115,117,1578,1754,22,27,1723,1319,1389,1028,161,151,48,49,25,16,12,5,88,70,1468,1091,220,196,77,78,44,29,17,7
050,42,091,Pennsylvania,Montgomery County,5,6,49897,25305,24592,20099,19405,2448,2262,77,50,2219,2423,30,21,432,431,20490,19796,2674,2497,186,150,2379,2586,49,36,23253,23171,18390,18243,2297,2129,31,18,2203,2412,7,14,325,355,18688,18563,2450,2312,97,93,2345,2563,21,27,2052,1421,1709,1162,151,133,46,32,16,11,23,7,107,76,1802,1233,224,185,89,57,34,23,28,9
050,42,091,Pennsylvania,Montgomery County,5,7,50463,25380,25083,19698,19392,2555,2424,77,64,2629,2766,41,19,380,418,20044,19758,2747,2659,178,178,2791,2925,56,33,23399,23635,18068,18194,2379,2303,21,22,2596,2747,21,14,314,355,18351,18502,2527,2485,97,111,2739,2897,35,26,1981,1448,1630,1198,176,121,56,42,33,19,20,5,66,63,1693,1256,220,174,81,67,52,28,21,7
050,42,091,Pennsylvania,Montgomery County,5,8,48350,23794,24556,18546,18799,2304,2450,69,67,2542,2833,19,14,314,393,18823,19138,2454,2654,155,184,2679,2993,36,31,22171,23222,17173,17707,2191,2318,34,32,2510,2809,4,10,259,346,17399,18003,2303,2487,100,131,2637,2962,18,26,1623,1334,1373,1092,113,132,35,35,32,24,15,4,55,47,1424,1135,151,167,55,53,42,31,18,5
050,42,091,Pennsylvania,Montgomery County,5,9,56517,27899,28618,22564,22905,2730,2763,55,55,2293,2536,19,13,238,346,22767,23203,2831,2932,139,176,2390,2673,34,23,26568,27474,21402,21948,2650,2675,28,26,2273,2519,13,9,202,297,21571,22201,2730,2813,100,128,2361,2645,25,17,1331,1144,1162,957,80,88,27,29,20,17,6,4,36,49,1196,1002,101,119,39,48,29,28,9,6
050,42,091,Pennsylvania,Montgomery County,5,10,60839,29662,31177,24618,25692,2685,2902,60,45,2057,2236,24,11,218,291,24799,25933,2779,3041,160,167,2138,2335,32,28,28599,30156,23703,24852,2634,2807,29,25,2042,2218,15,7,176,247,23849,25053,2702,2918,112,132,2112,2312,19,18,1063,1021,915,840,51,95,31,20,15,18,9,4,42,44,950,880,77,123,48,35,26,23,13,10
050,42,091,Pennsylvania,Montgomery County,5,11,64499,31305,33194,26855,28258,2462,2808,50,49,1707,1825,14,16,217,238,27029,28438,2557,2922,157,166,1780,1903,26,29,30416,32386,26081,27566,2411,2751,31,32,1700,1819,9,12,184,206,26229,27721,2479,2840,125,132,1768,1893,17,22,889,808,774,692,51,57,19,17,7,6,5,4,33,32,800,717,78,82,32,34,12,10,9,7
050,42,091,Pennsylvania,Montgomery County,5,12,58528,28374,30154,24720,26088,2033,2324,41,43,1391,1510,15,5,174,184,24857,26228,2109,2408,129,141,1451,1574,21,16,27783,29593,24206,25599,2002,2283,24,31,1386,1504,13,5,152,171,24324,25728,2065,2360,103,120,1441,1566,18,15,591,561,514,489,31,41,17,12,5,6,2,0,22,13,533,500,44,48,26,21,10,8,3,1
050,42,091,Pennsylvania,Montgomery County,5,13,48150,23165,24985,20168,21560,1732,1978,37,34,1118,1274,1,10,109,129,20252,21660,1775,2043,95,106,1154,1310,7,14,22789,24566,19836,21201,1711,1949,25,27,1117,1268,1,7,99,114,19911,21291,1746,2004,78,92,1152,1302,7,9,376,419,332,359,21,29,12,7,1,6,0,3,10,15,341,369,29,39,17,14,2,8,0,5
050,42,091,Pennsylvania,Montgomery County,5,14,37534,17537,19997,15471,17518,1135,1423,15,16,858,964,4,4,54,72,15511,17575,1157,1453,46,59,876,984,10,8,17288,19753,15243,17300,1124,1407,12,12,856,962,4,4,49,68,15279,17354,1143,1435,42,53,872,982,9,7,249,244,228,218,11,16,3,4,2,2,0,0,5,4,232,221,14,18,4,6,4,2,1,1
050,42,091,Pennsylvania,Montgomery County,5,15,26618,12092,14526,10502,12684,867,1093,18,21,649,658,4,3,52,67,10543,12739,889,1122,45,55,665,678,7,10,11928,14347,10355,12529,859,1078,14,17,647,658,4,3,49,62,10393,12579,880,1105,39,49,663,677,7,10,164,179,147,155,8,15,4,4,2,0,0,0,3,5,150,160,9,17,6,6,2,1,0,0
050,42,091,Pennsylvania,Montgomery County,5,16,21515,9093,12422,8057,11076,575,839,3,14,429,442,3,1,26,50,8077,11115,581,860,21,44,437,458,5,3,8999,12292,7971,10959,569,832,3,12,428,441,3,1,25,47,7990,10997,575,851,20,39,436,456,5,3,94,130,86,117,6,7,0,2,1,1,0,0,1,3,87,118,6,9,1,5,1,2,0,0
050,42,091,Pennsylvania,Montgomery County,5,17,19130,7603,11527,7034,10610,344,625,7,10,204,242,0,1,14,39,7043,10640,349,646,16,31,209,251,2,4,7533,11435,6972,10533,342,618,3,9,202,241,0,1,14,33,6981,10557,347,635,12,29,207,247,2,4,70,92,62,77,2,7,4,1,2,1,0,0,0,6,62,83,2,11,4,2,2,4,0,0
050,42,091,Pennsylvania,Montgomery County,5,18,21963,7122,14841,6740,13818,250,757,4,5,110,226,0,1,18,34,6756,13845,258,775,14,21,115,232,1,4,7065,14736,6684,13720,250,752,4,5,110,226,0,1,17,32,6700,13746,258,768,14,21,114,232,0,3,57,105,56,98,0,5,0,0,0,0,0,0,1,2,56,99,0,7,0,0,1,0,1,1
050,42,091,Pennsylvania,Montgomery County,6,0,812838,395010,417828,321372,339900,36835,38601,868,852,28181,30279,249,214,7505,7982,328203,347107,41250,43349,2466,2613,30852,33075,479,439,375064,400203,305093,325757,35017,36819,400,404,27917,30041,137,140,6500,7042,311019,332123,38718,40877,1655,1867,30398,32661,316,330,19946,17625,16279,14143,1818,1782,468,448,264,238,112,74,1005,940,17184,14984,2532,2472,811,746,454,414,163,109
050,42,091,Pennsylvania,Montgomery County,6,1,46184,23643,22541,17619,16683,2466,2382,88,91,1998,1984,29,22,1443,1379,18988,17990,3413,3284,256,239,2492,2467,58,46,21391,20460,16007,15205,2124,2065,36,27,1946,1941,17,17,1261,1205,17208,16350,2938,2835,155,143,2400,2388,40,34,2252,2081,1612,1478,342,317,52,64,52,43,12,5,182,174,1780,1640,475,449,101,96,92,79,18,12
050,42,091,Pennsylvania,Montgomery County,6,2,50134,25591,24543,19605,18476,2426,2563,59,79,2174,2094,13,22,1314,1309,20842,19719,3294,3428,225,226,2629,2536,38,44,23560,22565,18028,16904,2216,2384,14,23,2153,2063,7,11,1142,1180,19109,18026,2954,3148,131,136,2575,2478,27,30,2031,1978,1577,1572,210,179,45,56,21,31,6,11,172,129,1733,1693,340,280,94,90,54,58,11,14
050,42,091,Pennsylvania,Montgomery County,6,3,51559,26218,25341,20385,19464,2828,2738,56,69,1894,2048,7,17,1048,1005,21368,20402,3501,3378,207,217,2252,2390,31,39,24613,23791,19138,18248,2635,2557,27,34,1871,2030,4,6,938,916,20018,19108,3226,3134,149,154,2208,2354,23,23,1605,1550,1247,1216,193,181,29,35,23,18,3,11,110,89,1350,1294,275,244,58,63,44,36,8,16
050,42,091,Pennsylvania,Montgomery County,6,4,52188,26455,25733,20608,19880,3173,3029,58,58,1776,1856,13,15,827,895,21374,20694,3697,3607,205,221,2049,2140,37,39,24967,24406,19406,18848,3021,2878,28,23,1764,1836,7,10,741,811,20093,19587,3481,3394,148,161,2022,2105,25,30,1488,1327,1202,1032,152,151,30,35,12,20,6,5,86,84,1281,1107,216,213,57,60,27,35,12,9
050,42,091,Pennsylvania,Montgomery County,6,5,45151,22702,22449,17373,17381,3163,2663,72,86,1518,1687,15,15,561,617,17881,17940,3476,3015,191,213,1726,1922,33,32,21009,21129,16003,16382,3002,2513,27,29,1494,1669,3,9,480,527,16438,16860,3262,2804,119,124,1687,1885,16,23,1693,1320,1370,999,161,150,45,57,24,18,12,6,81,90,1443,1080,214,211,72,89,39,37,17,9
050,42,091,Pennsylvania,Montgomery County,6,6,49792,25162,24630,19810,19272,2574,2402,87,49,2258,2464,19,18,414,425,20186,19653,2791,2637,193,154,2413,2623,38,33,23184,23149,18164,18059,2415,2256,31,20,2244,2455,4,10,326,349,18461,18372,2573,2434,99,95,2384,2602,20,24,1978,1481,1646,1213,159,146,56,29,14,9,15,8,88,76,1725,1281,218,203,94,59,29,21,18,9
050,42,091,Pennsylvania,Montgomery County,6,7,51536,26090,25446,20200,19672,2677,2432,75,57,2698,2817,43,24,397,444,20554,20062,2875,2675,181,170,2865,2986,62,44,24063,23954,18503,18434,2505,2307,26,21,2672,2799,22,16,335,377,18800,18766,2663,2498,108,110,2824,2959,39,33,2027,1492,1697,1238,172,125,49,36,26,18,21,8,62,67,1754,1296,212,177,73,60,41,27,23,11
050,42,091,Pennsylvania,Montgomery County,6,8,48696,23998,24698,18684,18834,2338,2514,74,64,2552,2864,20,14,330,408,18968,19189,2502,2725,172,177,2691,3026,33,33,22301,23265,17260,17664,2213,2370,31,24,2521,2842,8,9,268,356,17490,17974,2335,2543,102,119,2648,2997,17,24,1697,1433,1424,1170,125,144,43,40,31,22,12,5,62,52,1478,1215,167,182,70,58,43,29,16,9
050,42,091,Pennsylvania,Montgomery County,6,9,55034,27273,27761,21766,22024,2769,2698,61,55,2412,2635,17,13,248,336,21978,22316,2885,2860,151,166,2513,2774,26,23,25856,26566,20554,21023,2667,2597,30,30,2387,2616,10,10,208,290,20732,21271,2757,2729,100,127,2482,2743,17,19,1417,1195,1212,1001,102,101,31,25,25,19,7,3,40,46,1246,1045,128,131,51,39,31,31,9,4
050,42,091,Pennsylvania,Montgomery County,6,10,59571,29093,30478,24041,24935,2718,2912,56,41,2027,2278,27,12,224,300,24225,25183,2820,3057,152,167,2109,2386,39,27,27990,29439,23075,24078,2671,2819,30,24,2014,2256,18,7,182,255,23225,24287,2746,2931,106,133,2087,2356,25,20,1103,1039,966,857,47,93,26,17,13,22,9,5,42,45,1000,896,74,126,46,34,22,30,14,7
050,42,091,Pennsylvania,Montgomery County,6,11,63843,30878,32965,26305,27828,2475,2854,50,53,1813,1970,18,13,217,247,26479,28027,2572,2974,157,174,1886,2054,27,20,29950,32082,25501,27071,2413,2791,31,33,1806,1966,11,10,188,211,25655,27239,2487,2886,124,135,1877,2045,16,17,928,883,804,757,62,63,19,20,7,4,7,3,29,36,824,788,85,88,33,39,9,9,11,3
050,42,091,Pennsylvania,Montgomery County,6,12,59910,29106,30804,25216,26528,2132,2448,44,44,1501,1568,14,8,199,208,25377,26691,2223,2549,138,152,1566,1641,25,15,28462,30196,24666,26011,2094,2398,28,31,1495,1562,12,7,167,187,24796,26156,2161,2483,110,129,1557,1634,21,13,644,608,550,517,38,50,16,13,6,6,2,1,32,21,581,535,62,66,28,23,9,7,4,2
050,42,091,Pennsylvania,Montgomery County,6,13,49287,23644,25643,20641,22127,1746,1993,34,31,1108,1348,3,10,112,134,20727,22226,1789,2060,97,108,1151,1390,10,14,23242,25229,20287,21773,1721,1963,21,24,1105,1342,3,7,105,120,20367,21862,1760,2022,81,93,1146,1381,9,11,402,414,354,354,25,30,13,7,3,6,0,3,7,14,360,364,29,38,16,15,5,9,1,3
050,42,091,Pennsylvania,Montgomery County,6,14,38826,18140,20686,15917,18051,1236,1540,18,23,912,985,1,5,56,82,15960,18116,1258,1576,47,72,933,1011,6,10,17868,20403,15676,17798,1220,1522,12,16,910,983,1,5,49,79,15713,17861,1238,1556,38,63,929,1009,6,10,272,283,241,253,16,18,6,7,2,2,0,0,7,3,247,255,20,20,9,9,4,2,0,0
050,42,091,Pennsylvania,Montgomery County,6,15,28434,12977,15457,11309,13518,878,1145,19,19,712,701,7,2,52,72,11351,13574,897,1179,45,61,728,722,9,8,12813,15268,11159,13351,872,1131,15,15,711,701,7,2,49,68,11198,13405,890,1162,40,56,727,720,8,8,164,189,150,167,6,14,4,4,1,0,0,0,3,4,153,169,7,17,5,5,1,2,1,0
050,42,091,Pennsylvania,Montgomery County,6,16,21747,9213,12534,8101,11135,605,863,5,14,469,470,2,2,31,50,8127,11176,613,883,20,39,479,483,5,6,9106,12381,8002,10996,599,855,5,12,468,470,2,2,30,46,8027,11033,606,872,20,35,478,483,5,6,107,153,99,139,6,8,0,2,1,0,0,0,1,4,100,143,7,11,0,4,1,0,0,0
050,42,091,Pennsylvania,Montgomery County,6,17,18522,7483,11039,6863,10081,363,644,7,14,237,266,1,1,12,33,6874,10107,367,663,13,34,242,271,2,2,7417,10953,6806,10006,361,636,3,13,234,266,1,1,12,31,6817,10031,365,653,9,32,239,271,2,2,66,86,57,75,2,8,4,1,3,0,0,0,0,2,57,76,2,10,4,2,3,0,0,0
050,42,091,Pennsylvania,Montgomery County,6,18,22424,7344,15080,6929,14011,268,781,5,5,122,244,0,1,20,38,6944,14042,277,799,16,23,128,253,0,4,7272,14967,6858,13906,268,777,5,5,122,244,0,1,19,34,6872,13935,276,793,16,22,128,251,0,3,72,113,71,105,0,4,0,0,0,0,0,0,1,4,72,107,1,6,0,1,0,2,0,1
050,42,091,Pennsylvania,Montgomery County,7,0,815947,396616,419331,321516,339668,37298,39168,864,871,28940,31216,240,223,7758,8185,328594,347072,41857,44051,2471,2634,31723,34096,484,474,376245,401042,304943,325091,35395,37279,397,402,28641,30941,128,143,6741,7186,311101,331599,39223,41429,1666,1844,31212,33623,330,354,20371,18289,16573,14577,1903,1889,467,469,299,275,112,80,1017,999,17493,15473,2634,2622,805,790,511,473,154,120
050,42,091,Pennsylvania,Montgomery County,7,1,46137,23563,22574,17511,16678,2512,2394,78,101,2006,2017,25,25,1431,1359,18865,17973,3449,3278,237,251,2499,2495,57,52,21264,20474,15910,15234,2119,2061,28,23,1932,1956,12,16,1263,1184,17110,16366,2928,2815,143,135,2387,2394,39,35,2299,2100,1601,1444,393,333,50,78,74,61,13,9,168,175,1755,1607,521,463,94,116,112,101,18,17
050,42,091,Pennsylvania,Montgomery County,7,2,49859,25593,24266,19446,18172,2415,2527,76,81,2242,2118,16,21,1398,1347,20764,19447,3335,3414,247,233,2720,2581,47,45,23480,22206,17805,16546,2198,2325,24,30,2221,2081,10,11,1222,1213,18966,17700,2987,3110,149,146,2664,2514,31,28,2113,2060,1641,1626,217,202,52,51,21,37,6,10,176,134,1798,1747,348,304,98,87,56,67,16,17
050,42,091,Pennsylvania,Montgomery County,7,3,51563,26176,25387,20308,19415,2769,2768,50,80,1953,2053,9,18,1087,1053,21331,20401,3464,3441,200,225,2322,2415,29,44,24482,23739,18978,18116,2578,2598,24,32,1927,2030,5,7,970,956,19892,19015,3182,3197,144,147,2274,2376,23,30,1694,1648,1330,1299,191,170,26,48,26,23,4,11,117,97,1439,1386,282,244,56,78,48,39,6,14
050,42,091,Pennsylvania,Montgomery County,7,4,51759,26196,25563,20301,19613,3160,3025,58,54,1825,1952,8,18,844,901,21078,20440,3703,3605,201,207,2104,2248,33,39,24644,24160,19054,18524,2986,2849,28,25,1814,1934,5,11,757,817,19750,19273,3463,3370,142,155,2075,2213,26,31,1552,1403,1247,1089,174,176,30,29,11,18,3,7,87,84,1328,1167,240,235,59,52,29,35,7,8
050,42,091,Pennsylvania,Montgomery County,7,5,46457,23396,23061,17836,17798,3278,2717,57,76,1630,1783,12,15,583,672,18368,18408,3612,3105,175,216,1849,2033,35,37,21758,21693,16487,16763,3123,2572,23,19,1606,1761,4,7,515,571,16955,17284,3411,2893,119,123,1811,1991,24,26,1638,1368,1349,1035,155,145,34,57,24,22,8,8,68,101,1413,1124,201,212,56,93,38,42,11,11
050,42,091,Pennsylvania,Montgomery County,7,6,49408,24861,24547,19444,19021,2664,2457,87,59,2206,2539,18,21,442,450,19851,19424,2892,2713,194,161,2379,2711,39,41,22984,23071,17894,17844,2501,2293,31,22,2189,2531,3,12,366,369,18230,18177,2674,2487,109,95,2348,2684,23,29,1877,1476,1550,1177,163,164,56,37,17,8,15,9,76,81,1621,1247,218,226,85,66,31,27,16,12
050,42,091,Pennsylvania,Montgomery County,7,7,52221,26438,25783,20521,19930,2672,2459,69,57,2717,2878,38,19,421,440,20899,20318,2891,2702,180,166,2895,3050,51,39,24393,24248,18816,18661,2504,2325,29,23,2689,2859,16,12,339,368,19118,18984,2669,2511,108,105,2845,3019,28,31,2045,1535,1705,1269,168,134,40,34,28,19,22,7,82,72,1781,1334,222,191,72,61,50,31,23,8
050,42,091,Pennsylvania,Montgomery County,7,8,49152,24325,24827,18920,18972,2363,2530,91,60,2593,2847,24,16,334,402,19205,19328,2533,2744,183,168,2730,3002,44,34,22529,23338,17423,17753,2238,2384,34,26,2557,2827,9,10,268,338,17652,18050,2363,2550,97,111,2682,2972,24,26,1796,1489,1497,1219,125,146,57,34,36,20,15,6,66,64,1553,1278,170,194,86,57,48,30,20,8
050,42,091,Pennsylvania,Montgomery County,7,9,53373,26441,26932,20856,21102,2709,2691,65,57,2531,2717,19,11,261,354,21076,21403,2828,2872,152,173,2639,2860,31,26,24997,25691,19609,20074,2620,2573,32,32,2506,2695,8,9,222,308,19797,20334,2714,2718,102,128,2607,2832,18,23,1444,1241,1247,1028,89,118,33,25,25,22,11,2,39,46,1279,1069,114,154,50,45,32,28,13,3
050,42,091,Pennsylvania,Montgomery County,7,10,57993,28385,29608,23364,24032,2707,2897,52,47,2016,2327,23,14,223,291,23550,24266,2806,3037,146,161,2104,2435,36,28,27266,28543,22389,23159,2647,2802,32,27,2003,2305,16,8,179,242,22538,23353,2717,2907,105,121,2080,2403,25,20,1119,1065,975,873,60,95,20,20,13,22,7,6,44,49,1012,913,89,130,41,40,24,32,11,8
050,42,091,Pennsylvania,Montgomery County,7,11,63503,30690,32813,25902,27517,2557,2916,51,41,1934,2061,17,13,229,265,26089,27733,2656,3044,162,160,2020,2147,27,26,29731,31867,25090,26715,2490,2843,25,24,1924,2052,12,11,190,222,25246,26893,2563,2941,118,127,2002,2131,18,21,959,946,812,802,67,73,26,17,10,9,5,2,39,43,843,840,93,103,44,33,18,16,9,5
050,42,091,Pennsylvania,Montgomery County,7,12,60703,29534,31169,25519,26713,2221,2531,34,49,1543,1652,15,12,202,212,25686,26877,2307,2632,133,157,1613,1728,22,21,28839,30515,24923,26157,2173,2478,21,34,1539,1646,12,9,171,191,25059,26302,2240,2564,107,131,1604,1718,18,16,695,654,596,556,48,53,13,15,4,6,3,3,31,21,627,575,67,68,26,26,9,10,4,5
050,42,091,Pennsylvania,Montgomery County,7,13,50623,24208,26415,21124,22831,1742,1997,45,27,1162,1404,5,9,130,147,21227,22941,1791,2071,116,109,1209,1448,12,14,23776,25983,20754,22454,1718,1969,25,19,1157,1398,5,9,117,134,20845,22555,1758,2033,92,95,1200,1440,12,13,432,432,370,377,24,28,20,8,5,6,0,0,13,13,382,386,33,38,24,14,9,8,0,1
050,42,091,Pennsylvania,Montgomery County,7,14,40526,19091,21435,16772,18633,1319,1639,13,25,926,1041,1,5,60,92,16821,18705,1343,1681,47,79,946,1067,5,12,18803,21146,16510,18373,1303,1625,9,18,925,1039,1,5,55,86,16556,18439,1324,1663,40,71,944,1065,5,11,288,289,262,260,16,14,4,7,1,2,0,0,5,6,265,266,19,18,7,8,2,2,0,1
050,42,091,Pennsylvania,Montgomery County,7,15,29668,13413,16255,11690,14190,899,1206,21,19,745,765,7,2,51,73,11730,14248,920,1241,46,60,763,785,8,5,13251,16055,11543,14010,892,1194,18,14,744,765,7,2,47,70,11579,14066,910,1228,43,53,761,784,8,5,162,200,147,180,7,12,3,5,1,0,0,0,4,3,151,182,10,13,3,7,2,1,0,0
050,42,091,Pennsylvania,Montgomery County,7,16,22094,9450,12644,8267,11141,631,902,6,16,516,530,1,2,29,53,8291,11185,635,922,21,45,527,544,5,5,9334,12473,8159,10990,626,890,5,13,515,530,1,2,28,48,8182,11030,629,909,20,40,526,541,5,4,116,171,108,151,5,12,1,3,1,0,0,0,1,5,109,155,6,13,1,5,1,3,0,1
